order_id,customer_id,order_date,product_category,cost_price,selling_price,quantity,customer_city,total_cost,total_revenue,profit,profit_margin_pct
ORD002275,CUST00294,2025-08-02,Electronics,13320.6,15118.72,1,Hyderabad,13320.6,15118.72,1798.12,11.89
ORD013099,CUST01716,2025-08-02,Apparel,1568.47,2338.99,1,Bengaluru,1568.47,2338.99,770.52,32.94
ORD003688,CUST00470,2025-08-02,Home & Kitchen,1965.68,2745.51,2,Pune,3931.36,5491.02,1559.66,28.4
ORD002567,CUST00337,2025-08-02,Electronics,24075.35,28777.44,1,Hyderabad,24075.35,28777.44,4702.09,16.34
ORD001275,CUST00175,2025-08-02,Apparel,1640.42,2703.63,1,Mumbai,1640.42,2703.63,1063.21,39.33
ORD007725,CUST01013,2025-08-02,Sports,2059.3,2690.23,1,Mumbai,2059.3,2690.23,630.93,23.45
ORD013198,CUST01728,2025-08-02,Home & Kitchen,2951.72,4117.79,1,Delhi,2951.72,4117.79,1166.07,28.32
ORD003323,CUST00428,2025-08-02,Home & Kitchen,713.51,997.6,1,Lucknow,713.51,997.6,284.09,28.48
ORD007614,CUST01004,2025-08-02,Home & Kitchen,1785.44,2438.74,1,Pune,1785.44,2438.74,653.3,26.79
ORD001824,CUST00246,2025-08-02,Home & Kitchen,807.35,1040.66,1,Hyderabad,807.35,1040.66,233.31,22.42
ORD002384,CUST00314,2025-08-02,Beauty,809.27,1548.06,1,Chennai,809.27,1548.06,738.79,47.72
ORD003272,CUST00421,2025-08-02,Home & Kitchen,1654.97,2145.25,2,Mumbai,3309.94,4290.5,980.56,22.85
ORD009652,CUST01249,2025-08-02,Apparel,939.32,1408.92,3,Jaipur,2817.96,4226.76,1408.8,33.33
ORD003737,CUST00474,2025-08-02,Groceries,726.6,843.95,2,Kolkata,1453.2,1687.9,234.7,13.9
ORD013791,CUST01816,2025-08-02,Sports,1368.26,1790.96,1,Pune,1368.26,1790.96,422.7,23.6
ORD014212,CUST01865,2025-08-02,Beauty,619.82,1119.28,1,Delhi,619.82,1119.28,499.46,44.62
ORD004881,CUST00620,2025-08-02,Apparel,1154.42,2032.89,4,Bengaluru,4617.68,8131.56,3513.88,43.21
ORD011990,CUST01560,2025-08-02,Electronics,16357.13,19916.91,1,Hyderabad,16357.13,19916.91,3559.78,17.87
ORD002661,CUST00352,2025-08-02,Apparel,316.23,483.19,1,Jaipur,316.23,483.19,166.96,34.55
ORD011632,CUST01518,2025-08-02,Apparel,807.63,1240.98,1,Bengaluru,807.63,1240.98,433.35,34.92
ORD004898,CUST00625,2025-08-02,Electronics,1803.73,2099.34,1,Bengaluru,1803.73,2099.34,295.61,14.08
ORD013406,CUST01757,2025-08-02,Beauty,1045.06,1868.82,1,Mumbai,1045.06,1868.82,823.76,44.08
ORD012502,CUST01640,2025-08-02,Electronics,11129.4,13482.62,3,Mumbai,33388.2,40447.86,7059.66,17.45
ORD003551,CUST00453,2025-08-02,Beauty,1127.29,1863.54,2,Pune,2254.58,3727.08,1472.5,39.51
ORD000089,CUST00012,2025-08-02,Groceries,460.55,492.64,1,Delhi,460.55,492.64,32.09,6.51
ORD005421,CUST00710,2025-08-02,Electronics,11194.54,12890.07,2,Mumbai,22389.08,25780.14,3391.06,13.15
ORD005969,CUST00782,2025-08-02,Apparel,1791.77,2905.19,1,Ahmedabad,1791.77,2905.19,1113.42,38.33
ORD001074,CUST00141,2025-08-02,Beauty,465.38,835.89,1,Ahmedabad,465.38,835.89,370.51,44.33
ORD000302,CUST00044,2025-08-02,Home & Kitchen,2111.5,2817.59,2,Delhi,4223.0,5635.18,1412.18,25.06
ORD000330,CUST00048,2025-08-02,Beauty,947.4,1626.96,1,Chennai,947.4,1626.96,679.56,41.77
ORD007687,CUST01012,2025-08-02,Beauty,785.14,1339.56,1,Mumbai,785.14,1339.56,554.42,41.39
ORD001075,CUST00141,2025-08-02,Groceries,479.2,518.26,2,Ahmedabad,958.4,1036.52,78.12,7.54
ORD014863,CUST01963,2025-08-02,Apparel,1624.72,2969.6,1,Delhi,1624.72,2969.6,1344.88,45.29
ORD012579,CUST01648,2025-08-02,Groceries,470.37,509.35,1,Bengaluru,470.37,509.35,38.98,7.65
ORD005061,CUST00654,2025-08-02,Groceries,347.49,386.17,1,Delhi,347.49,386.17,38.68,10.02
ORD010211,CUST01335,2025-08-03,Apparel,1734.18,2685.76,1,Jaipur,1734.18,2685.76,951.58,35.43
ORD004105,CUST00511,2025-08-03,Beauty,503.67,877.13,2,Delhi,1007.34,1754.26,746.92,42.58
ORD010948,CUST01431,2025-08-03,Apparel,504.17,780.4,2,Pune,1008.34,1560.8,552.46,35.4
ORD006601,CUST00854,2025-08-03,Apparel,1285.07,2050.73,1,Jaipur,1285.07,2050.73,765.66,37.34
ORD010037,CUST01314,2025-08-03,Groceries,597.55,690.96,1,Delhi,597.55,690.96,93.41,13.52
ORD006051,CUST00793,2025-08-03,Electronics,12707.46,15189.08,2,Pune,25414.92,30378.16,4963.24,16.34
ORD003833,CUST00483,2025-08-03,Beauty,1136.49,2261.12,1,Lucknow,1136.49,2261.12,1124.63,49.74
ORD013888,CUST01828,2025-08-03,Groceries,54.85,60.33,2,Hyderabad,109.7,120.66,10.96,9.08
ORD001040,CUST00138,2025-08-03,Groceries,146.56,156.37,1,Kolkata,146.56,156.37,9.81,6.27
ORD011663,CUST01520,2025-08-03,Sports,2160.38,2966.8,1,Mumbai,2160.38,2966.8,806.42,27.18
ORD015005,CUST01982,2025-08-03,Electronics,3196.1,3798.83,1,Ahmedabad,3196.1,3798.83,602.73,15.87
ORD007065,CUST00923,2025-08-03,Electronics,19277.76,20972.97,2,Ahmedabad,38555.52,41945.94,3390.42,8.08
ORD014164,CUST01859,2025-08-03,Apparel,799.39,1406.59,1,Bengaluru,799.39,1406.59,607.2,43.17
ORD004787,CUST00607,2025-08-03,Electronics,13523.4,15661.05,4,Delhi,54093.6,62644.2,8550.6,13.65
ORD008234,CUST01075,2025-08-03,Home & Kitchen,2366.73,3334.38,1,Pune,2366.73,3334.38,967.65,29.02
ORD010182,CUST01334,2025-08-03,Beauty,984.87,1872.67,2,Mumbai,1969.74,3745.34,1775.6,47.41
ORD012854,CUST01674,2025-08-03,Electronics,16038.29,18609.03,1,Delhi,16038.29,18609.03,2570.74,13.81
ORD004530,CUST00566,2025-08-03,Electronics,2164.35,2579.87,1,Mumbai,2164.35,2579.87,415.52,16.11
ORD011725,CUST01530,2025-08-03,Apparel,1286.52,1936.12,1,Bengaluru,1286.52,1936.12,649.6,33.55
ORD007882,CUST01027,2025-08-03,Apparel,1849.15,2720.88,1,Lucknow,1849.15,2720.88,871.73,32.04
ORD014714,CUST01936,2025-08-03,Apparel,1711.13,2518.98,1,Pune,1711.13,2518.98,807.85,32.07
ORD001435,CUST00193,2025-08-03,Groceries,564.3,638.76,1,Chennai,564.3,638.76,74.46,11.66
ORD010128,CUST01325,2025-08-03,Sports,780.61,1059.37,1,Kolkata,780.61,1059.37,278.76,26.31
ORD011488,CUST01500,2025-08-03,Apparel,931.17,1395.57,1,Kolkata,931.17,1395.57,464.4,33.28
ORD009157,CUST01184,2025-08-03,Groceries,752.63,848.34,1,Mumbai,752.63,848.34,95.71,11.28
ORD006897,CUST00906,2025-08-03,Sports,832.67,1062.92,1,Delhi,832.67,1062.92,230.25,21.66
ORD012030,CUST01566,2025-08-03,Beauty,517.14,988.73,1,Kolkata,517.14,988.73,471.59,47.7
ORD005126,CUST00662,2025-08-03,Electronics,17241.81,19291.4,1,Jaipur,17241.81,19291.4,2049.59,10.62
ORD003462,CUST00445,2025-08-03,Electronics,9905.01,11297.73,1,Bengaluru,9905.01,11297.73,1392.72,12.33
ORD001988,CUST00265,2025-08-03,Home & Kitchen,2520.49,3555.95,1,Pune,2520.49,3555.95,1035.46,29.12
ORD003009,CUST00395,2025-08-03,Sports,3133.48,4051.62,1,Jaipur,3133.48,4051.62,918.14,22.66
ORD014231,CUST01866,2025-08-03,Apparel,896.18,1359.88,1,Bengaluru,896.18,1359.88,463.7,34.1
ORD001564,CUST00212,2025-08-03,Home & Kitchen,2585.79,3429.25,1,Ahmedabad,2585.79,3429.25,843.46,24.6
ORD014333,CUST01882,2025-08-04,Electronics,23296.5,27169.71,1,Kolkata,23296.5,27169.71,3873.21,14.26
ORD010399,CUST01357,2025-08-04,Beauty,743.71,1314.71,1,Chennai,743.71,1314.71,571.0,43.43
ORD001497,CUST00199,2025-08-04,Home & Kitchen,687.06,950.29,1,Pune,687.06,950.29,263.23,27.7
ORD014218,CUST01865,2025-08-04,Home & Kitchen,2348.68,3159.74,2,Delhi,4697.36,6319.48,1622.12,25.67
ORD013011,CUST01699,2025-08-04,Groceries,322.54,368.04,1,Jaipur,322.54,368.04,45.5,12.36
ORD003951,CUST00499,2025-08-04,Groceries,731.73,844.89,2,Lucknow,1463.46,1689.78,226.32,13.39
ORD008117,CUST01057,2025-08-04,Apparel,1297.37,2031.23,1,Pune,1297.37,2031.23,733.86,36.13
ORD005409,CUST00708,2025-08-04,Beauty,940.87,1737.24,2,Mumbai,1881.74,3474.48,1592.74,45.84
ORD004042,CUST00507,2025-08-04,Groceries,727.49,800.67,2,Ahmedabad,1454.98,1601.34,146.36,9.14
ORD006588,CUST00853,2025-08-04,Electronics,12617.69,14690.04,2,Mumbai,25235.38,29380.08,4144.7,14.11
ORD003671,CUST00468,2025-08-04,Sports,2405.57,3158.94,4,Delhi,9622.28,12635.76,3013.48,23.85
ORD011841,CUST01550,2025-08-04,Home & Kitchen,2390.15,3380.19,1,Pune,2390.15,3380.19,990.04,29.29
ORD013144,CUST01719,2025-08-04,Apparel,325.38,599.82,2,Bengaluru,650.76,1199.64,548.88,45.75
ORD002246,CUST00293,2025-08-04,Apparel,1758.57,2788.27,1,Mumbai,1758.57,2788.27,1029.7,36.93
ORD005802,CUST00757,2025-08-04,Apparel,1674.44,2630.0,1,Hyderabad,1674.44,2630.0,955.56,36.33
ORD000070,CUST00010,2025-08-04,Home & Kitchen,2541.34,3541.54,1,Hyderabad,2541.34,3541.54,1000.2,28.24
ORD011635,CUST01518,2025-08-04,Apparel,1077.44,1616.53,2,Bengaluru,2154.88,3233.06,1078.18,33.35
ORD009553,CUST01238,2025-08-04,Sports,1499.33,2099.42,1,Lucknow,1499.33,2099.42,600.09,28.58
ORD004436,CUST00550,2025-08-04,Beauty,295.76,495.38,1,Delhi,295.76,495.38,199.62,40.3
ORD008316,CUST01084,2025-08-04,Home & Kitchen,2004.24,2573.78,1,Pune,2004.24,2573.78,569.54,22.13
ORD001795,CUST00243,2025-08-04,Electronics,14594.91,17177.8,1,Pune,14594.91,17177.8,2582.89,15.04
ORD013240,CUST01733,2025-08-04,Apparel,1996.69,3469.21,1,Bengaluru,1996.69,3469.21,1472.52,42.45
ORD007519,CUST00993,2025-08-04,Apparel,257.34,405.66,2,Pune,514.68,811.32,296.64,36.56
ORD001226,CUST00164,2025-08-04,Electronics,5234.18,5694.81,1,Ahmedabad,5234.18,5694.81,460.63,8.09
ORD001929,CUST00257,2025-08-04,Home & Kitchen,725.47,939.77,1,Hyderabad,725.47,939.77,214.3,22.8
ORD006064,CUST00794,2025-08-04,Electronics,9366.17,10295.85,1,Mumbai,9366.17,10295.85,929.68,9.03
ORD011445,CUST01495,2025-08-04,Groceries,682.68,769.52,1,Chennai,682.68,769.52,86.84,11.28
ORD009714,CUST01267,2025-08-04,Apparel,674.08,1210.55,2,Hyderabad,1348.16,2421.1,1072.94,44.32
ORD007047,CUST00923,2025-08-04,Sports,2178.33,3079.56,1,Ahmedabad,2178.33,3079.56,901.23,29.26
ORD002027,CUST00268,2025-08-04,Apparel,1750.69,3162.36,2,Chennai,3501.38,6324.72,2823.34,44.64
ORD007872,CUST01027,2025-08-04,Groceries,778.14,848.65,1,Lucknow,778.14,848.65,70.51,8.31
ORD002361,CUST00307,2025-08-04,Groceries,154.19,172.23,1,Delhi,154.19,172.23,18.04,10.47
ORD014181,CUST01861,2025-08-04,Electronics,5375.54,5999.88,2,Ahmedabad,10751.08,11999.76,1248.68,10.41
ORD003611,CUST00462,2025-08-04,Apparel,1180.45,1861.13,2,Jaipur,2360.9,3722.26,1361.36,36.57
ORD012639,CUST01657,2025-08-04,Home & Kitchen,2578.76,3451.04,1,Bengaluru,2578.76,3451.04,872.28,25.28
ORD000841,CUST00116,2025-08-04,Beauty,545.58,1016.94,1,Delhi,545.58,1016.94,471.36,46.35
ORD013796,CUST01816,2025-08-04,Sports,3475.61,4520.11,1,Pune,3475.61,4520.11,1044.5,23.11
ORD000117,CUST00014,2025-08-04,Electronics,7852.25,8858.75,1,Delhi,7852.25,8858.75,1006.5,11.36
ORD011069,CUST01448,2025-08-04,Groceries,222.23,253.47,2,Chennai,444.46,506.94,62.48,12.32
ORD000881,CUST00117,2025-08-04,Groceries,534.82,579.61,2,Bengaluru,1069.64,1159.22,89.58,7.73
ORD011229,CUST01465,2025-08-04,Groceries,771.58,871.9,4,Mumbai,3086.32,3487.6,401.28,11.51
ORD010983,CUST01440,2025-08-04,Beauty,394.6,688.58,1,Jaipur,394.6,688.58,293.98,42.69
ORD002594,CUST00341,2025-08-04,Sports,2154.52,2804.16,2,Kolkata,4309.04,5608.32,1299.28,23.17
ORD002848,CUST00379,2025-08-04,Electronics,7363.94,8592.54,1,Bengaluru,7363.94,8592.54,1228.6,14.3
ORD008483,CUST01104,2025-08-04,Electronics,23104.03,26267.16,1,Bengaluru,23104.03,26267.16,3163.13,12.04
ORD013794,CUST01816,2025-08-04,Sports,1653.16,2234.47,1,Pune,1653.16,2234.47,581.31,26.02
ORD006690,CUST00869,2025-08-04,Home & Kitchen,1551.35,2110.68,1,Mumbai,1551.35,2110.68,559.33,26.5
ORD005194,CUST00676,2025-08-04,Home & Kitchen,3079.88,4214.4,2,Mumbai,6159.76,8428.8,2269.04,26.92
ORD014824,CUST01956,2025-08-05,Apparel,244.73,435.75,1,Ahmedabad,244.73,435.75,191.02,43.84
ORD013805,CUST01816,2025-08-05,Electronics,10139.91,11781.28,2,Pune,20279.82,23562.56,3282.74,13.93
ORD009512,CUST01233,2025-08-05,Electronics,15316.11,18331.31,1,Mumbai,15316.11,18331.31,3015.2,16.45
ORD012776,CUST01668,2025-08-05,Groceries,456.98,493.42,1,Mumbai,456.98,493.42,36.44,7.39
ORD005560,CUST00726,2025-08-05,Apparel,1767.65,3182.89,1,Mumbai,1767.65,3182.89,1415.24,44.46
ORD011591,CUST01513,2025-08-05,Home & Kitchen,3960.21,5350.82,1,Lucknow,3960.21,5350.82,1390.61,25.99
ORD011912,CUST01554,2025-08-05,Groceries,641.05,714.28,1,Hyderabad,641.05,714.28,73.23,10.25
ORD011631,CUST01518,2025-08-05,Home & Kitchen,813.27,1158.38,2,Bengaluru,1626.54,2316.76,690.22,29.79
ORD009285,CUST01199,2025-08-05,Electronics,7892.02,8948.08,1,Delhi,7892.02,8948.08,1056.06,11.8
ORD001438,CUST00193,2025-08-05,Home & Kitchen,396.22,562.07,3,Chennai,1188.66,1686.21,497.55,29.51
ORD004248,CUST00525,2025-08-05,Electronics,19001.57,22416.08,1,Ahmedabad,19001.57,22416.08,3414.51,15.23
ORD007997,CUST01046,2025-08-05,Electronics,14240.22,16392.53,2,Chennai,28480.44,32785.06,4304.62,13.13
ORD001562,CUST00212,2025-08-05,Groceries,395.52,423.03,2,Ahmedabad,791.04,846.06,55.02,6.5
ORD009499,CUST01231,2025-08-05,Electronics,24021.66,27752.5,1,Hyderabad,24021.66,27752.5,3730.84,13.44
ORD005843,CUST00760,2025-08-05,Electronics,16051.79,18006.37,1,Delhi,16051.79,18006.37,1954.58,10.85
ORD014608,CUST01921,2025-08-05,Home & Kitchen,1217.22,1765.57,1,Lucknow,1217.22,1765.57,548.35,31.06
ORD013845,CUST01823,2025-08-05,Electronics,24071.77,27416.41,1,Ahmedabad,24071.77,27416.41,3344.64,12.2
ORD005623,CUST00735,2025-08-05,Apparel,1024.83,1824.41,2,Lucknow,2049.66,3648.82,1599.16,43.83
ORD004246,CUST00525,2025-08-05,Beauty,300.26,521.84,2,Ahmedabad,600.52,1043.68,443.16,42.46
ORD013570,CUST01780,2025-08-05,Electronics,22131.3,25431.26,1,Jaipur,22131.3,25431.26,3299.96,12.98
ORD003568,CUST00454,2025-08-05,Groceries,361.76,403.1,4,Bengaluru,1447.04,1612.4,165.36,10.26
ORD004830,CUST00615,2025-08-05,Home & Kitchen,3235.49,4486.63,2,Bengaluru,6470.98,8973.26,2502.28,27.89
ORD015080,CUST01995,2025-08-05,Home & Kitchen,2652.72,3708.53,1,Hyderabad,2652.72,3708.53,1055.81,28.47
ORD008487,CUST01104,2025-08-05,Home & Kitchen,3385.86,4530.06,2,Bengaluru,6771.72,9060.12,2288.4,25.26
ORD000476,CUST00063,2025-08-05,Home & Kitchen,1256.06,1805.21,1,Ahmedabad,1256.06,1805.21,549.15,30.42
ORD008434,CUST01102,2025-08-05,Apparel,1336.91,2017.01,1,Kolkata,1336.91,2017.01,680.1,33.72
ORD014880,CUST01963,2025-08-05,Beauty,452.18,820.61,1,Delhi,452.18,820.61,368.43,44.9
ORD007041,CUST00922,2025-08-05,Sports,2171.24,2983.79,1,Chennai,2171.24,2983.79,812.55,27.23
ORD008418,CUST01099,2025-08-05,Home & Kitchen,1674.5,2438.24,1,Delhi,1674.5,2438.24,763.74,31.32
ORD014334,CUST01882,2025-08-05,Beauty,654.42,1195.48,1,Kolkata,654.42,1195.48,541.06,45.26
ORD003477,CUST00446,2025-08-05,Home & Kitchen,1882.24,2521.93,1,Mumbai,1882.24,2521.93,639.69,25.37
ORD007851,CUST01025,2025-08-05,Home & Kitchen,3230.08,4730.4,2,Delhi,6460.16,9460.8,3000.64,31.72
ORD006808,CUST00892,2025-08-05,Electronics,15328.27,17293.23,1,Chennai,15328.27,17293.23,1964.96,11.36
ORD005320,CUST00689,2025-08-05,Beauty,333.15,584.56,1,Hyderabad,333.15,584.56,251.41,43.01
ORD011655,CUST01520,2025-08-05,Sports,1000.08,1302.84,1,Mumbai,1000.08,1302.84,302.76,23.24
ORD012012,CUST01565,2025-08-05,Beauty,537.35,1018.09,1,Hyderabad,537.35,1018.09,480.74,47.22
ORD012836,CUST01673,2025-08-05,Sports,2693.98,3839.8,1,Kolkata,2693.98,3839.8,1145.82,29.84
ORD010263,CUST01344,2025-08-05,Groceries,488.48,546.05,1,Delhi,488.48,546.05,57.57,10.54
ORD006487,CUST00837,2025-08-05,Home & Kitchen,2880.79,4048.78,1,Lucknow,2880.79,4048.78,1167.99,28.85
ORD008161,CUST01061,2025-08-05,Electronics,19551.52,23373.62,2,Mumbai,39103.04,46747.24,7644.2,16.35
ORD012358,CUST01619,2025-08-05,Groceries,737.61,806.67,2,Kolkata,1475.22,1613.34,138.12,8.56
ORD004764,CUST00595,2025-08-06,Beauty,690.02,1208.46,1,Delhi,690.02,1208.46,518.44,42.9
ORD004834,CUST00615,2025-08-06,Groceries,384.2,441.6,1,Bengaluru,384.2,441.6,57.4,13.0
ORD008041,CUST01051,2025-08-06,Electronics,18192.8,19992.54,1,Mumbai,18192.8,19992.54,1799.74,9.0
ORD001470,CUST00198,2025-08-06,Beauty,1188.5,1934.82,1,Ahmedabad,1188.5,1934.82,746.32,38.57
ORD006077,CUST00796,2025-08-06,Apparel,1798.88,2936.44,1,Pune,1798.88,2936.44,1137.56,38.74
ORD013901,CUST01829,2025-08-06,Groceries,495.18,552.79,1,Ahmedabad,495.18,552.79,57.61,10.42
ORD005124,CUST00662,2025-08-06,Home & Kitchen,957.15,1233.53,1,Jaipur,957.15,1233.53,276.38,22.41
ORD003999,CUST00504,2025-08-06,Beauty,187.67,322.46,1,Lucknow,187.67,322.46,134.79,41.8
ORD002929,CUST00386,2025-08-06,Electronics,23323.56,26863.38,1,Pune,23323.56,26863.38,3539.82,13.18
ORD004208,CUST00523,2025-08-06,Home & Kitchen,3684.06,5414.31,1,Mumbai,3684.06,5414.31,1730.25,31.96
ORD012789,CUST01670,2025-08-06,Home & Kitchen,1165.03,1683.7,2,Bengaluru,2330.06,3367.4,1037.34,30.81
ORD003739,CUST00474,2025-08-06,Apparel,407.57,664.54,1,Kolkata,407.57,664.54,256.97,38.67
ORD005712,CUST00746,2025-08-06,Groceries,372.66,398.07,2,Kolkata,745.32,796.14,50.82,6.38
ORD001536,CUST00204,2025-08-06,Apparel,220.7,372.15,1,Delhi,220.7,372.15,151.45,40.7
ORD009078,CUST01172,2025-08-06,Apparel,1374.57,2023.17,1,Mumbai,1374.57,2023.17,648.6,32.06
ORD012181,CUST01590,2025-08-06,Apparel,533.18,788.9,1,Mumbai,533.18,788.9,255.72,32.41
ORD003961,CUST00499,2025-08-06,Sports,3025.04,4074.54,1,Lucknow,3025.04,4074.54,1049.5,25.76
ORD002819,CUST00377,2025-08-06,Groceries,77.03,89.4,1,Mumbai,77.03,89.4,12.37,13.84
ORD008369,CUST01089,2025-08-06,Groceries,774.55,839.75,1,Pune,774.55,839.75,65.2,7.76
ORD000882,CUST00117,2025-08-06,Groceries,210.42,235.85,2,Bengaluru,420.84,471.7,50.86,10.78
ORD001144,CUST00154,2025-08-06,Electronics,8898.71,10088.24,3,Ahmedabad,26696.13,30264.72,3568.59,11.79
ORD013088,CUST01714,2025-08-06,Home & Kitchen,2363.36,3054.18,1,Pune,2363.36,3054.18,690.82,22.62
ORD009332,CUST01208,2025-08-06,Electronics,2305.05,2728.75,1,Kolkata,2305.05,2728.75,423.7,15.53
ORD001656,CUST00227,2025-08-06,Home & Kitchen,2669.15,3656.33,1,Mumbai,2669.15,3656.33,987.18,27.0
ORD008310,CUST01084,2025-08-06,Home & Kitchen,2526.91,3428.45,1,Pune,2526.91,3428.45,901.54,26.3
ORD005588,CUST00732,2025-08-06,Home & Kitchen,1907.93,2531.99,2,Hyderabad,3815.86,5063.98,1248.12,24.65
ORD006505,CUST00840,2025-08-06,Electronics,6913.06,8100.63,1,Bengaluru,6913.06,8100.63,1187.57,14.66
ORD013747,CUST01806,2025-08-06,Electronics,4522.57,5296.13,1,Lucknow,4522.57,5296.13,773.56,14.61
ORD007150,CUST00934,2025-08-06,Home & Kitchen,2510.28,3434.33,1,Pune,2510.28,3434.33,924.05,26.91
ORD007263,CUST00949,2025-08-06,Apparel,892.56,1452.2,1,Bengaluru,892.56,1452.2,559.64,38.54
ORD008640,CUST01123,2025-08-07,Sports,1979.82,2722.35,2,Delhi,3959.64,5444.7,1485.06,27.28
ORD012344,CUST01617,2025-08-07,Electronics,6149.14,7454.58,1,Pune,6149.14,7454.58,1305.44,17.51
ORD012620,CUST01656,2025-08-07,Electronics,13566.94,16400.94,1,Mumbai,13566.94,16400.94,2834.0,17.28
ORD006169,CUST00803,2025-08-07,Apparel,442.28,704.55,2,Lucknow,884.56,1409.1,524.54,37.23
ORD006735,CUST00874,2025-08-07,Electronics,20525.72,24587.71,1,Bengaluru,20525.72,24587.71,4061.99,16.52
ORD003333,CUST00428,2025-08-07,Home & Kitchen,1614.5,2078.43,1,Lucknow,1614.5,2078.43,463.93,22.32
ORD010393,CUST01357,2025-08-07,Electronics,17275.84,19350.0,1,Chennai,17275.84,19350.0,2074.16,10.72
ORD001980,CUST00264,2025-08-07,Sports,2767.67,3657.23,2,Bengaluru,5535.34,7314.46,1779.12,24.32
ORD014693,CUST01935,2025-08-07,Electronics,19710.43,23286.96,2,Mumbai,39420.86,46573.92,7153.06,15.36
ORD002482,CUST00325,2025-08-07,Electronics,7382.47,8784.4,1,Ahmedabad,7382.47,8784.4,1401.93,15.96
ORD009017,CUST01166,2025-08-07,Beauty,719.25,1378.14,2,Hyderabad,1438.5,2756.28,1317.78,47.81
ORD013504,CUST01773,2025-08-07,Electronics,18702.68,21206.74,2,Bengaluru,37405.36,42413.48,5008.12,11.81
ORD007068,CUST00923,2025-08-07,Groceries,315.11,361.08,1,Ahmedabad,315.11,361.08,45.97,12.73
ORD014941,CUST01976,2025-08-07,Apparel,1567.7,2319.35,1,Jaipur,1567.7,2319.35,751.65,32.41
ORD004551,CUST00568,2025-08-07,Home & Kitchen,3304.11,4536.9,2,Mumbai,6608.22,9073.8,2465.58,27.17
ORD006614,CUST00854,2025-08-07,Electronics,5022.87,5690.13,1,Jaipur,5022.87,5690.13,667.26,11.73
ORD005240,CUST00679,2025-08-07,Electronics,22233.04,25517.31,2,Delhi,44466.08,51034.62,6568.54,12.87
ORD008327,CUST01085,2025-08-07,Home & Kitchen,2227.38,2964.57,3,Chennai,6682.14,8893.71,2211.57,24.87
ORD014286,CUST01874,2025-08-07,Electronics,2758.28,3157.54,1,Ahmedabad,2758.28,3157.54,399.26,12.64
ORD003747,CUST00474,2025-08-07,Groceries,312.06,333.4,2,Kolkata,624.12,666.8,42.68,6.4
ORD010641,CUST01389,2025-08-07,Home & Kitchen,3152.8,4435.35,1,Delhi,3152.8,4435.35,1282.55,28.92
ORD010930,CUST01430,2025-08-07,Groceries,396.41,441.64,1,Pune,396.41,441.64,45.23,10.24
ORD013383,CUST01756,2025-08-07,Home & Kitchen,3273.99,4452.56,1,Mumbai,3273.99,4452.56,1178.57,26.47
ORD006384,CUST00824,2025-08-07,Beauty,450.61,799.44,2,Mumbai,901.22,1598.88,697.66,43.63
ORD005534,CUST00721,2025-08-07,Home & Kitchen,1498.98,2153.13,1,Jaipur,1498.98,2153.13,654.15,30.38
ORD011581,CUST01511,2025-08-07,Electronics,13976.49,16998.04,2,Bengaluru,27952.98,33996.08,6043.1,17.78
ORD010541,CUST01376,2025-08-07,Groceries,714.25,784.49,3,Kolkata,2142.75,2353.47,210.72,8.95
ORD013519,CUST01773,2025-08-07,Sports,376.04,484.6,1,Bengaluru,376.04,484.6,108.56,22.4
ORD004824,CUST00615,2025-08-07,Apparel,1491.06,2337.64,1,Bengaluru,1491.06,2337.64,846.58,36.22
ORD000160,CUST00026,2025-08-07,Groceries,338.87,371.29,2,Mumbai,677.74,742.58,64.84,8.73
ORD014385,CUST01893,2025-08-07,Electronics,22574.52,24991.3,1,Chennai,22574.52,24991.3,2416.78,9.67
ORD006744,CUST00877,2025-08-07,Home & Kitchen,808.34,1102.34,1,Hyderabad,808.34,1102.34,294.0,26.67
ORD011459,CUST01497,2025-08-07,Electronics,13684.74,15167.15,1,Ahmedabad,13684.74,15167.15,1482.41,9.77
ORD010642,CUST01389,2025-08-07,Electronics,22335.37,25007.1,1,Delhi,22335.37,25007.1,2671.73,10.68
ORD015079,CUST01995,2025-08-07,Beauty,1004.39,1974.51,1,Hyderabad,1004.39,1974.51,970.12,49.13
ORD011312,CUST01473,2025-08-07,Home & Kitchen,1913.68,2606.28,1,Pune,1913.68,2606.28,692.6,26.57
ORD000234,CUST00035,2025-08-07,Apparel,831.33,1448.52,1,Pune,831.33,1448.52,617.19,42.61
ORD010929,CUST01430,2025-08-07,Apparel,1364.03,2432.02,1,Pune,1364.03,2432.02,1067.99,43.91
ORD013608,CUST01783,2025-08-07,Home & Kitchen,3253.99,4188.21,2,Delhi,6507.98,8376.42,1868.44,22.31
ORD010639,CUST01389,2025-08-07,Groceries,781.6,840.43,1,Delhi,781.6,840.43,58.83,7.0
ORD008403,CUST01094,2025-08-08,Beauty,1127.0,1923.48,2,Ahmedabad,2254.0,3846.96,1592.96,41.41
ORD008775,CUST01141,2025-08-08,Groceries,356.83,400.89,1,Bengaluru,356.83,400.89,44.06,10.99
ORD005225,CUST00679,2025-08-08,Groceries,366.13,389.67,1,Delhi,366.13,389.67,23.54,6.04
ORD006114,CUST00797,2025-08-08,Sports,3212.96,4576.82,1,Delhi,3212.96,4576.82,1363.86,29.8
ORD004428,CUST00549,2025-08-08,Sports,574.46,774.16,1,Bengaluru,574.46,774.16,199.7,25.8
